Epoch,Train Loss,Validation Loss,Validation Accuracy
1,3.9683838390633275,3.586928479279144,14.330000000000002
2,3.2934716010032714,3.0622999969917006,23.66
3,2.8459980518311796,2.7334598559367507,30.89
4,2.497285221543763,2.5818306494362746,34.06
5,2.238141077863591,2.368253288389761,37.93
6,2.084290890742446,2.3857672501213942,38.87
7,1.9838343733716803,2.8515920850295053,31.819999999999997
8,1.904949515067098,2.2707531678525705,41.48
9,1.8414608941358679,2.2034123758726483,42.730000000000004
10,1.7848410499675194,2.185397169258021,42.61
11,1.745396634196991,2.0628706714774987,45.86
12,1.6963356489415669,2.2585711796072463,42.059999999999995
13,1.6736782249587272,2.1069680739052687,45.96
14,1.6265987426118778,2.083141663406469,45.21
15,1.5990884310144293,2.145099105714243,46.19
16,1.5735005963488917,1.9124438023265404,48.43
17,1.5551200062417618,2.025659680366516,47.15
18,1.5306818122449128,2.420696924004374,42.26
19,1.5073171530843086,1.9091142672526686,48.96
20,1.4888920326671942,1.9790617242644104,48.0
21,1.4835646856776283,1.8213027715682983,51.129999999999995
22,1.4655743630036064,1.9698006110855295,48.13
23,1.453635853879592,1.8505095107645928,50.78
24,1.4454175727751555,1.8313132267964036,50.62
25,1.438523067537781,2.018364633185954,47.86
26,1.4347205250464437,1.894410854653467,50.18
27,1.4217130543325869,1.9852185822740387,48.43
28,1.4034527101175254,1.856125525281399,51.12
29,1.4038306855789535,2.0287104226365873,47.52
30,1.399590292245226,1.8840393220322043,50.46000000000001
31,1.3829106065013526,1.678492879565758,54.24
32,1.3815691806471255,1.9398556495014625,49.4
33,1.3889534549639964,1.8269355779961696,51.03
34,1.3780119727029825,2.0317684276194514,49.059999999999995
35,1.3650610288390723,1.8532881329331217,49.84
36,1.3750017358518927,1.9165612217746204,49.43
37,1.3674258007417859,1.8559740253641634,50.94
38,1.3593009324634777,1.8957841486870488,50.6
39,1.3617502350331572,1.9981078120726574,49.5
40,1.358318723376145,1.7861738370943674,51.67
41,1.3454949492993562,2.104717717895025,47.57
42,1.3544937457574908,1.8731813823120504,50.49
43,1.3431287238664944,1.7646779274638695,53.02
44,1.3360192373280635,1.7456604272504397,53.31
45,1.3457502934633923,1.9583326864846144,48.33
46,1.3378303703444694,1.7751069506512414,51.5
47,1.337898671474603,1.9704174527639076,49.25
48,1.3249760347863901,1.8252756082558934,52.290000000000006
49,1.3258370046725358,1.75951415526716,52.75
50,1.3217870559533844,1.8369576078426988,51.94
51,1.330042530661044,1.6905503740793542,53.99
52,1.3113874142127269,1.9399077801764766,49.94
53,1.3187730608084012,1.707581648343726,54.0
54,1.3160061356051804,1.9063023177883294,50.03999999999999
55,1.3141040913284283,1.8478933210614361,52.190000000000005
56,1.3106237255093995,1.906041555766818,50.51
57,1.311952612741524,1.7095290799684162,53.81
58,1.3144011427374447,1.9199993248227276,50.32
59,1.3094229300308715,1.8449574407142928,51.7
60,1.3170094386391018,1.813594098332562,51.66
61,1.3003469098864309,1.8808428833756266,51.77
62,1.2952364331011272,1.624917152561719,55.230000000000004
63,1.2991520023102041,1.854330227344851,50.83
64,1.2972594368488282,1.8829702817941014,50.72
65,1.301507388996651,1.8715755577328839,51.64
66,1.2992629328042344,1.8899277282666556,50.849999999999994
67,1.300414699727617,1.765266525594494,52.980000000000004
68,1.286403578108229,1.7159906565388547,54.300000000000004
69,1.2945758590612875,1.6961877255500117,54.22
70,1.2929258697173174,1.8358782529830933,50.9
71,1.3037497791487846,1.837870643108706,51.839999999999996
72,1.290952199255414,1.8264306074456325,52.04
73,1.2864372812573561,1.8926604473138158,50.580000000000005
74,1.2890205404642598,1.693301194830786,54.15
75,1.2850440472288205,1.8674630454823942,51.77
76,1.2782853710681885,1.7050065918813777,54.33
77,1.2716933060485078,1.746848779388621,52.980000000000004
78,1.2703540495899328,1.8669450071793567,51.62
79,1.2693989098529377,1.603305554088158,57.07
80,1.276343365459491,2.0652122256122056,48.480000000000004
81,1.2712980238982783,1.9514968787567526,49.88
82,1.2693610738610368,1.7757506521442268,53.31
83,1.2598147062999208,1.884194254875183,51.11
84,1.261746203350594,1.7884030960783173,53.300000000000004
85,1.2553399952171405,1.8179720821259897,52.65
86,1.2656904199849004,1.7122982091541532,53.64
87,1.249926951382776,1.7304526899434343,54.66
88,1.257249600899494,1.8716150537321838,52.22
89,1.254144520405918,1.7151054219354558,54.49
90,1.2506604211409684,1.7438100470772273,53.15
91,1.247736898224677,1.8128417458715318,52.349999999999994
92,1.242479188515402,2.144745176351523,44.940000000000005
93,1.2457125324117557,1.6588095320930965,54.6
94,1.238173830234791,1.6974236429492129,54.89000000000001
95,1.2357443441515383,1.7446625066708914,53.7
96,1.239463423676503,1.8688838693160046,50.56
97,1.23565521950612,1.5995410786399358,56.28999999999999
98,1.2272328600249327,1.673439142070239,55.84
99,1.2282856269870572,1.786883286282986,53.22
100,1.2294274795695643,1.7905001036728485,53.849999999999994
101,1.2175244251480493,1.6362889446789706,55.54
102,1.220080878423608,1.6015574449225316,56.04
103,1.2216489438510612,1.5779933416390721,56.8
104,1.2126634392287114,1.735514227348038,53.959999999999994
105,1.1989907415016838,2.1408379077911377,47.17
106,1.209508437634734,1.9174993400332294,51.53
107,1.2033454144702238,1.6912151258203048,55.16
108,1.206448734873701,1.844241327877286,52.18000000000001
109,1.1953194607859072,1.8334259413465668,52.53
110,1.2084968106825944,1.8240441446062885,52.66
111,1.1902421322625008,1.6789754055723358,55.38999999999999
112,1.2013606224828364,1.6493286958223656,55.730000000000004
113,1.1902541123387758,1.8772090809254707,51.690000000000005
114,1.1920703009266378,1.5814263005799885,56.42
115,1.1871868306413635,1.806818178937405,53.2
116,1.1813455929841532,1.8739879206766057,53.33
117,1.181784217924718,1.93921519834784,50.78
118,1.171442054574142,1.698819711238523,54.65
119,1.1782558898791633,1.60971608041208,56.910000000000004
120,1.169540113500317,1.726793975769719,54.48
121,1.1656137474662507,1.7181619013412088,54.89000000000001
122,1.164021640482461,1.9523072137108333,51.64
123,1.1649892368280064,1.6683731441256366,55.54
124,1.1539104321728582,1.880978312673448,51.870000000000005
125,1.1610464880533535,1.5626608404932143,57.120000000000005
126,1.156665990419705,1.7142350537867486,54.49
127,1.154253381140092,1.6079003675074517,56.34
128,1.1437941900909405,1.8490253520917288,52.99
129,1.1499880328202796,1.7210491880585876,54.33
130,1.1468013111892563,1.5023120732247075,57.9
131,1.1371337699768183,1.6265039700496047,57.50999999999999
132,1.1390442195755746,1.9156523490253883,51.970000000000006
133,1.142272882296911,1.5993205188195916,57.67
134,1.1234675464422808,1.5742372530925124,58.46
135,1.1292084696347757,1.606581011904946,56.66
136,1.1260129881027106,1.7907392827770379,53.779999999999994
137,1.1253706573525353,1.6424855008909973,55.589999999999996
138,1.1200481169973797,1.6615296662608279,55.54
139,1.1199608789685438,1.7318389611908152,54.99000000000001
140,1.1256677119628242,1.5681573786313021,57.57
141,1.1022234292286437,1.6839289725581301,55.66
142,1.1006076738352666,1.5837366520604002,58.08
143,1.1015363265486324,1.60693162000632,57.26
144,1.093755688203875,1.6081190290330332,56.989999999999995
145,1.094404255795052,1.5464663581003117,58.309999999999995
146,1.0869375031317592,1.517459356332127,59.36
147,1.0893903014909885,1.5974369335778151,56.66
148,1.0813925747981157,1.533604647539839,59.19
149,1.0777368394615094,1.5714847181416765,57.879999999999995
150,1.070407309648021,1.4938710264012784,59.699999999999996
151,1.0798066543496174,1.4703404918501648,59.78
152,1.0642099429274459,1.581721474852743,57.91
153,1.0593856396272665,1.4927006854286677,58.75
154,1.0648016789380241,1.536620721032348,58.4
155,1.0499518339896141,1.3943890227547175,61.06
156,1.048829323952765,1.876914187322689,52.94
157,1.0467126579845654,1.6192993423606776,57.03
158,1.0334175617798516,1.4764192330686352,59.57
159,1.0530705951973605,1.4214628617974776,61.0
160,1.0330173290903917,1.5677538385874108,57.60999999999999
161,1.022553358236542,1.4883997500697268,59.599999999999994
162,1.024540162909671,1.5235125580920448,59.07
163,1.0170202403117323,1.5730134641067892,57.49999999999999
164,1.0217126902107083,1.75191461587254,55.71
165,1.0088327638328534,1.5784896687616277,57.489999999999995
166,1.0131504189632738,1.5160036750986605,59.93000000000001
167,1.0147372209812369,1.7289867491661748,55.24
168,0.9995472210142619,1.4370507333852067,60.49
169,0.9985553626819035,1.439563651628132,60.870000000000005
170,0.990519094954976,1.4861019789418088,60.370000000000005
171,0.9881840996120287,1.4587078275559824,60.209999999999994
172,0.9748633476474401,1.6767184749434265,55.64
173,0.9855863156221102,1.5517860696285586,58.10999999999999
174,0.9736145847593732,1.4241032321241838,61.09
175,0.9691834359827554,1.5406292209142372,58.650000000000006
176,0.9567629138527014,1.5872266232212888,57.50999999999999
177,0.9573772732559067,1.5561345030989828,59.67
178,0.9583018237672498,1.5870324433604373,58.25
179,0.9496082706219705,1.4280502916891364,61.739999999999995
180,0.93801437314514,1.5530736235123646,58.730000000000004
181,0.9417729851839792,1.4928145121924485,59.230000000000004
182,0.9341334856074789,1.4785567574863192,60.36
183,0.9323454769066227,1.3702840835233279,61.4
184,0.9246720116766517,1.4445739893973628,60.27
185,0.9244614392900101,1.4876666401005998,60.3
186,0.9082644517769289,1.3807006727291058,61.760000000000005
187,0.9141767950314085,1.3905878564979457,61.83
188,0.9125024738823971,1.4444858273373375,61.25000000000001
189,0.8964505325192991,1.3735768553576893,62.3
190,0.8918944853346061,1.441433046437517,61.59
191,0.9007774068571418,1.4971148847024651,59.519999999999996
192,0.8921792677906163,1.5189003687870652,60.31999999999999
193,0.879680973184688,1.4143406001827385,61.85000000000001
194,0.8735108567625666,1.4412454615665387,60.72
195,0.8723205234998327,1.4408141389677795,61.78
196,0.8638251289687193,1.371512078031709,63.13999999999999
197,0.8577499226535983,1.3797836545147473,62.94
198,0.8626138984089922,1.5349414484410346,59.84
199,0.8467066402325545,1.4020677352253395,61.99
200,0.8458617178680342,1.3440707763539086,63.61
201,0.8407603537335115,1.4312768480445766,61.31999999999999
202,0.8329028804283922,1.4086677801759937,61.96
203,0.8399124028127821,1.3058926636659647,64.64
204,0.8229862166487653,1.3338354742979701,63.79
205,0.8183351575261186,1.4437361925463132,61.89
206,0.8080999028042454,1.4242272226116326,61.629999999999995
207,0.8036834323955009,1.3367359525040736,63.480000000000004
208,0.7999051047865388,1.3211943461925169,64.34
209,0.793249759985053,1.4449738113186028,61.68
210,0.7883247276553718,1.35599619829202,64.01
211,0.7890505921810179,1.4208708209327505,63.129999999999995
212,0.7716296964594166,1.2977562177030346,64.60000000000001
213,0.7640437360309884,1.3293183732636367,63.480000000000004
214,0.7626045667911734,1.3330293312857422,63.91
215,0.7669938885037552,1.6377604309516618,59.050000000000004
216,0.7538481395872657,1.3297149712526346,63.6
217,0.7505799419892109,1.3094877102707005,64.59
218,0.7462311675938804,1.254238473463662,66.10000000000001
219,0.7344819519983228,1.3063345543945892,64.58
220,0.7257923090549381,1.406230606610262,62.06
221,0.7195298992611868,1.4243964598148684,63.260000000000005
222,0.709710859124313,1.2212249123597447,66.52
223,0.7058906630634347,1.2904294450071794,65.71000000000001
224,0.7062254271391407,1.2519434381134902,66.53
225,0.6911556547712487,1.348613908019247,64.2
226,0.6875546901579708,1.3373757774316812,64.59
227,0.6908146667358516,1.37411613705792,63.42
228,0.6849898607529643,1.2824258442166485,65.47
229,0.6698518595122316,1.2453477269486537,66.59
230,0.6658818774363574,1.2275522434258763,67.23
231,0.6558714001379964,1.1982859546625162,67.69
232,0.6498012793490954,1.260288486752329,66.57
233,0.6385212994140127,1.2561456779890423,65.85
234,0.6401341587228848,1.3123472944090637,64.96
235,0.6330765481190304,1.2495447993278503,66.67999999999999
236,0.6163871304305923,1.2030660887307758,67.24
237,0.6224928230733213,1.2214945313296741,67.14
238,0.6112840041480101,1.337459168856657,64.74
239,0.5977747452533458,1.217504750324201,66.75999999999999
240,0.5977187575891499,1.2226652223852617,67.30000000000001
241,0.5921748452021948,1.2260799770113788,66.89
242,0.5788871933279744,1.2766055049775522,66.38
243,0.5709772583316354,1.186228658579573,67.55
244,0.5648903220968173,1.2109449256824543,67.9
245,0.5675177116833074,1.26186685547044,67.58
246,0.5559427191686752,1.2744664542282684,66.10000000000001
247,0.5490979876207269,1.3063537719883496,65.83
248,0.5414002405865418,1.354380578934392,65.4
249,0.5364208783182647,1.2119201112397109,67.71000000000001
250,0.5212013932597607,1.2699581535556648,67.04
251,0.5138471018322899,1.3716553585438789,65.48
252,0.5118837086745845,1.2684551500066925,66.66
253,0.501986465338246,1.2364584614958944,67.09
254,0.5016151598804747,1.2626539800740495,66.9
255,0.4883962220243176,1.2379722029347964,67.65
256,0.47795091436037324,1.2178532669815836,67.99
257,0.4732918695873007,1.2501545578618594,67.73
258,0.46282950729665245,1.250762713860862,66.95
259,0.45715828838250827,1.2010929976837545,68.43
260,0.4499499491413536,1.1902505778059174,68.43
261,0.44440042347554354,1.1607182901116866,69.77
262,0.433300224106635,1.2370169675802882,68.27
263,0.4254176307212361,1.225959391533574,68.13
264,0.41699556099331897,1.22894710226904,68.87
265,0.4123742371950003,1.2299493272093278,68.47
266,0.39656656980514526,1.2215342370769646,69.65
267,0.3966613616556158,1.171994617468194,70.34
268,0.3905871626361252,1.1806942435759533,69.66
269,0.37685541267437705,1.1883028866369514,69.74000000000001
270,0.3692498573714205,1.1739127530327327,69.63000000000001
271,0.3584816170013164,1.1640903927102875,70.16
272,0.3493851723573397,1.1681503879873059,69.65
273,0.34950179543793963,1.2204194876212109,69.25
274,0.34197460335996144,1.203621714175502,69.28
275,0.32981530559794675,1.1343212633193294,70.33
276,0.31533360340253774,1.1558538139620913,71.03
277,0.31871031521988646,1.2112534204615821,69.98
278,0.31224967931847436,1.1975607962547978,70.06
279,0.3034831999665331,1.1545969489254528,70.95
280,0.2905187331654532,1.1539286450494695,71.04
281,0.2790580038600566,1.1306762423696397,71.36
282,0.27270419868971685,1.1465777724604063,71.32
283,0.26908811949707967,1.177265920216524,70.8
284,0.2547081225668378,1.1320681722858283,71.35000000000001
285,0.2481581804811802,1.1647624192358572,70.78999999999999
286,0.2352388040793826,1.207612914375112,70.61
287,0.23338627014928462,1.1648027685624134,71.11
288,0.23268270100016727,1.1763850918299035,71.48
289,0.21603863350951763,1.1542068976390212,71.37
290,0.21369794315999122,1.132319532617738,71.78
291,0.20438369062474315,1.139703657053694,71.81
292,0.19844625943609515,1.1565533340731753,71.91
293,0.1865339584439002,1.1402884865108924,72.25
294,0.1815725510839916,1.1262355756156053,72.39
295,0.1734575136848118,1.1129858154284804,72.46000000000001
296,0.17008833211782337,1.1883089097240302,71.76
297,0.1605385455214764,1.1435529838634442,72.28999999999999
298,0.15328499047881197,1.1667949783651135,71.64
299,0.14546453736512863,1.151653970344157,71.97
300,0.1429935901537728,1.175974376593964,71.89999999999999
301,0.1312326515460258,1.152438850342473,72.74000000000001
302,0.12769963207375973,1.1490374260310885,72.71
303,0.12109669901983207,1.1498295242273355,72.7
304,0.11538128659624577,1.139836094801939,73.18
305,0.1094619700365969,1.1576459566249122,73.14
306,0.1039002130898978,1.1237684986259364,73.56
307,0.09846541881942383,1.1301741147343116,73.19
308,0.09243349095477778,1.1252418930017496,73.41
309,0.08906271346770894,1.1320624600482891,73.19
310,0.08046625298745644,1.1533842486671255,73.33
311,0.07872350382930635,1.149486300311511,73.53
312,0.07452535875084455,1.1573956540868253,73.83999999999999
313,0.0729637085210027,1.1438291065300568,73.71
314,0.06846509799075401,1.1430239866051493,73.71
315,0.06546129209592062,1.1423189043998718,74.03
316,0.06144811693683762,1.1505483004111279,73.55000000000001
317,0.05912529267465977,1.1467137940322296,74.02
318,0.05819145340920257,1.147602617740631,74.14
319,0.055353227516879204,1.1306370142139965,74.22
320,0.05143923670186869,1.1386772975136963,74.21
321,0.04834729637903021,1.1390029199515717,74.22999999999999
322,0.047576303567613484,1.1333093816720987,74.39
323,0.04574974100379383,1.1307820300512677,74.26
324,0.04339392338653126,1.132707240460794,74.39
325,0.04139014624792825,1.137798409673232,74.53999999999999
326,0.03921825685026243,1.1375634685347351,74.6
327,0.03917766684461433,1.136936769455294,74.83999999999999
328,0.0380067315281314,1.1276958064187932,74.83
329,0.03592074798691608,1.132075785836087,75.06
330,0.03514157543601969,1.1389331070682671,74.61
331,0.03376375911209513,1.1262102685397184,74.53999999999999
332,0.03357256564509381,1.1277040907099276,74.64
333,0.03313203308674152,1.1282309180573573,74.89
334,0.03201478927412911,1.1359121060069604,74.91
335,0.031041738729628607,1.126691517196124,75.01
336,0.030657155477368008,1.1365879940081247,74.92
337,0.029755376831954703,1.1353721784639963,74.59
338,0.029209930909430738,1.1298886718629282,74.88
339,0.02909961218714638,1.1295942784864692,75.06
340,0.029107234252573888,1.1297271470480328,74.9
341,0.028748636696097035,1.128592303282098,75.21
342,0.029622156923289036,1.1343603435950944,75.12
343,0.028280703839190933,1.1280889352665673,75.05
344,0.028036990729363068,1.1322807239580759,75.17
345,0.027344783417918645,1.128271927561941,75.12
346,0.027977090247947235,1.1351523784142505,74.76
347,0.027081521530457012,1.13042952440962,74.86
348,0.028262987189814258,1.134598425672024,75.08
349,0.027186484764451565,1.1308469493177873,74.97
350,0.02708639068495663,1.134394334841378,75.06
